id,is_humor,humor_rating,humor_mechanism,humor_target
tweet34730,1,0.0,wordplay,professions
tweet34731,0,0.0,absurd,self-deprecating
tweet34732,0,0.0,reference,self-deprecating
tweet34733,0,0.0,absurd,professions
tweet34734,1,0.0,absurd,self-deprecating
tweet34735,1,0.0,exaggeration,age
tweet34736,0,0.0,reference,professions
tweet34737,1,0.0,absurd,ethnicity/origin
tweet34738,0,0.0,absurd,self-deprecating
tweet34739,0,0.0,exaggeration,professions
tweet34740,0,0.0,irony,professions
tweet34741,1,0.0,parody,professions
tweet34742,1,0.0,reference,professions
tweet34743,0,0.0,reference,technology
tweet34744,1,0.0,wordplay,family/relationships
tweet34745,0,0.0,reference,self-deprecating
tweet34746,1,0.0,reference,family/relationships
tweet34747,0,0.0,analogy,self-deprecating
tweet34748,1,0.0,wordplay,professions
tweet34749,0,0.0,reference,self-deprecating
tweet34750,0,0.0,parody,self-deprecating
tweet34751,1,0.0,reference,technology
tweet34752,0,0.0,absurd,professions
tweet34753,1,0.0,wordplay,age
tweet34754,0,0.0,wordplay,professions
tweet34755,0,0.0,absurd,substance use
tweet34756,0,0.0,reference,self-deprecating
tweet34757,1,0.0,stereotype,self-deprecating
tweet34758,1,0.0,unmasking,body shaming
tweet34759,0,0.0,reference,self-deprecating
tweet34760,0,0.0,irony,professions
tweet34761,0,0.0,unmasking,women
tweet34762,1,0.0,misunderstanding,body shaming
tweet34763,0,0.0,absurd,self-deprecating
tweet34764,0,0.0,reference,self-deprecating
tweet34765,1,0.0,misunderstanding,women
tweet34766,0,0.0,wordplay,professions
tweet34767,1,0.0,reference,technology
tweet34768,0,0.0,absurd,professions
tweet34769,1,0.0,absurd,age
tweet34770,1,0.0,embarrassment,ethnicity/origin
tweet34771,0,0.0,reference,professions
tweet34772,0,0.0,reference,professions
tweet34773,0,0.0,wordplay,professions
tweet34774,1,0.0,insults,age
tweet34775,1,0.0,irony,family/relationships
tweet34776,1,0.0,absurd,body shaming
tweet34777,0,0.0,exaggeration,self-deprecating
tweet34778,1,0.0,absurd,self-deprecating
tweet34779,0,0.0,absurd,self-deprecating
tweet34780,0,0.0,reference,self-deprecating
tweet34781,0,0.0,reference,technology
tweet34782,1,0.0,irony,substance use
tweet34783,0,0.0,reference,self-deprecating
tweet34784,1,0.0,misunderstanding,professions
tweet34785,1,0.0,reference,professions
tweet34786,0,0.0,reference,substance use
tweet34787,0,0.0,absurd,age
tweet34788,1,0.0,absurd,self-deprecating
tweet34789,0,0.0,absurd,professions
tweet34790,0,0.0,irony,self-deprecating
tweet34791,0,0.0,reference,self-deprecating
tweet34792,0,0.0,absurd,family/relationships
tweet34793,1,0.0,absurd,professions
tweet34794,1,0.0,absurd,substance use
tweet34795,0,0.0,reference,self-deprecating
tweet34796,0,0.0,parody,self-deprecating
tweet34797,1,0.0,absurd,professions
tweet34798,1,0.0,absurd,substance use
tweet34799,0,0.0,absurd,professions
tweet34800,0,0.0,reference,professions
tweet34801,1,0.0,wordplay,professions
tweet34802,0,0.0,reference,professions
tweet34803,0,0.0,absurd,professions
tweet34804,0,0.0,parody,professions
tweet34805,0,0.0,reference,substance use
tweet34806,0,0.0,reference,self-deprecating
tweet34807,0,0.0,stereotype,self-deprecating
tweet34808,1,0.0,parody,self-deprecating
tweet34809,1,0.0,reference,professions
tweet34810,1,0.0,reference,professions
tweet34811,0,0.0,absurd,self-deprecating
tweet34812,1,0.0,unmasking,family/relationships
tweet34813,0,0.0,stereotype,self-deprecating
tweet34814,1,0.0,reference,self-deprecating
tweet34815,0,0.0,absurd,professions
tweet34816,0,0.0,irony,substance use
tweet34817,0,0.0,wordplay,professions
tweet34818,1,0.0,wordplay,women
tweet34819,0,0.0,reference,self-deprecating
tweet34820,0,0.0,absurd,self-deprecating
tweet34821,0,0.0,reference,self-deprecating
tweet34822,1,0.0,absurd,health
tweet34823,1,0.0,reference,self-deprecating
tweet34824,0,0.0,reference,self-deprecating
tweet34825,1,0.0,exaggeration,professions
tweet34826,1,0.0,reference,self-deprecating
tweet34827,0,0.0,absurd,self-deprecating
tweet34828,0,0.0,exaggeration,self-deprecating
tweet34829,0,0.0,reference,age
tweet34830,1,0.0,absurd,age
tweet34831,0,0.0,absurd,self-deprecating
tweet34832,0,0.0,absurd,sexual aggressors
tweet34833,0,0.0,absurd,self-deprecating
tweet34834,0,0.0,absurd,men
tweet34835,0,0.0,absurd,self-deprecating
tweet34836,0,0.0,reference,self-deprecating
tweet34837,1,0.0,wordplay,family/relationships
tweet34838,1,0.0,wordplay,self-deprecating
tweet34839,0,0.0,parody,self-deprecating
tweet34840,0,0.0,reference,self-deprecating
tweet34841,1,0.0,embarrassment,professions
tweet34842,0,0.0,absurd,substance use
tweet34843,0,0.0,wordplay,lgbt
tweet34844,0,0.0,irony,professions
tweet34845,0,0.0,reference,social status
tweet34846,0,0.0,absurd,self-deprecating
tweet34847,1,0.0,irony,self-deprecating
tweet34848,1,0.0,wordplay,age
tweet34849,0,0.0,parody,self-deprecating
tweet34850,0,0.0,parody,self-deprecating
tweet34851,0,0.0,reference,self-deprecating
tweet34852,0,0.0,absurd,self-deprecating
tweet34853,0,0.0,absurd,self-deprecating
tweet34854,0,0.0,parody,social status
tweet34855,0,0.0,absurd,self-deprecating
tweet34856,1,0.0,analogy,ethnicity/origin
tweet34857,0,0.0,parody,family/relationships
tweet34858,0,0.0,absurd,self-deprecating
tweet34859,0,0.0,absurd,self-deprecating
tweet34860,0,0.0,exaggeration,self-deprecating
tweet34861,0,0.0,reference,self-deprecating
tweet34862,1,0.0,absurd,age
tweet34863,0,0.0,absurd,self-deprecating
tweet34864,1,0.0,irony,professions
tweet34865,1,0.0,irony,body shaming
tweet34866,0,0.0,absurd,self-deprecating
tweet34867,0,0.0,absurd,professions
tweet34868,0,0.0,parody,self-deprecating
tweet34869,1,0.0,absurd,self-deprecating
tweet34870,1,0.0,absurd,self-deprecating
tweet34871,0,0.0,parody,technology
tweet34872,0,0.0,absurd,age
tweet34873,0,0.0,reference,self-deprecating
tweet34874,0,0.0,absurd,self-deprecating
tweet34875,1,0.0,exaggeration,body shaming
tweet34876,0,0.0,exaggeration,self-deprecating
tweet34877,0,0.0,insults,self-deprecating
tweet34878,1,0.0,irony,self-deprecating
tweet34879,0,0.0,analogy,technology
tweet34880,0,0.0,parody,self-deprecating
tweet34881,1,0.0,wordplay,lgbt
tweet34882,0,0.0,irony,self-deprecating
tweet34883,0,0.0,absurd,self-deprecating
tweet34884,0,0.0,reference,professions
tweet34885,0,0.0,analogy,self-deprecating
tweet34886,0,0.0,analogy,self-deprecating
tweet34887,0,0.0,absurd,professions
tweet34888,0,0.0,parody,body shaming
tweet34889,0,0.0,absurd,self-deprecating
tweet34890,0,0.0,parody,self-deprecating
tweet34891,0,0.0,irony,self-deprecating
tweet34892,0,0.0,absurd,self-deprecating
tweet34893,1,0.0,wordplay,professions
tweet34894,0,0.0,absurd,substance use
tweet34895,0,0.0,absurd,self-deprecating
tweet34896,0,0.0,reference,professions
tweet34897,1,0.0,embarrassment,body shaming
tweet34898,1,0.0,irony,professions
tweet34899,0,0.0,analogy,self-deprecating
tweet34900,1,0.0,unmasking,self-deprecating
tweet34901,0,0.0,reference,women
tweet34902,0,0.0,absurd,self-deprecating
tweet34903,1,0.0,reference,self-deprecating
tweet34904,0,0.0,wordplay,lgbt
tweet34905,0,0.0,absurd,substance use
tweet34906,0,0.0,wordplay,professions
tweet34907,0,0.0,irony,lgbt
tweet34908,1,0.0,embarrassment,women
tweet34909,0,0.0,reference,self-deprecating
tweet34910,1,0.0,analogy,self-deprecating
tweet34911,1,0.0,wordplay,professions
tweet34912,0,0.0,absurd,substance use
tweet34913,0,0.0,reference,self-deprecating
tweet34914,1,0.0,absurd,professions
tweet34915,0,0.0,absurd,self-deprecating
tweet34916,1,0.0,irony,professions
tweet34917,0,0.0,absurd,body shaming
tweet34918,1,0.0,absurd,professions
tweet34919,1,0.0,misunderstanding,family/relationships
tweet34920,1,0.0,wordplay,self-deprecating
tweet34921,1,0.0,absurd,professions
tweet34922,0,0.0,exaggeration,body shaming
tweet34923,1,0.0,wordplay,professions
tweet34924,0,0.0,exaggeration,self-deprecating
tweet34925,0,0.0,reference,self-deprecating
tweet34926,1,0.0,wordplay,substance use
tweet34927,0,0.0,reference,self-deprecating
tweet34928,0,0.0,parody,self-deprecating
tweet34929,0,0.0,reference,body shaming
tweet34930,0,0.0,reference,religion
tweet34931,1,0.0,insults,ethnicity/origin
tweet34932,0,0.0,analogy,self-deprecating
tweet34933,1,0.0,stereotype,women
tweet34934,0,0.0,reference,body shaming
tweet34935,1,0.0,irony,women
tweet34936,0,0.0,reference,self-deprecating
tweet34937,0,0.0,unmasking,lgbt
tweet34938,1,0.0,wordplay,professions
tweet34939,0,0.0,parody,self-deprecating
tweet34940,1,0.0,stereotype,professions
tweet34941,0,0.0,parody,self-deprecating
tweet34942,1,0.0,misunderstanding,professions
tweet34943,0,0.0,absurd,self-deprecating
tweet34944,0,0.0,irony,self-deprecating
tweet34945,1,0.0,absurd,lgbt
tweet34946,1,0.0,unmasking,lgbt
tweet34947,0,0.0,absurd,religion
tweet34948,0,0.0,reference,self-deprecating
tweet34949,0,0.0,absurd,self-deprecating
tweet34950,0,0.0,reference,self-deprecating
tweet34951,0,0.0,absurd,self-deprecating
tweet34952,1,0.0,absurd,professions
tweet34953,0,0.0,absurd,self-deprecating
tweet34954,0,0.0,reference,self-deprecating
tweet34955,0,0.0,reference,self-deprecating
tweet34956,1,0.0,unmasking,body shaming
tweet34957,0,0.0,absurd,self-deprecating
tweet34958,1,0.0,stereotype,women
tweet34959,1,0.0,stereotype,age
tweet34960,0,0.0,irony,health
tweet34961,0,0.0,irony,self-deprecating
tweet34962,0,0.0,absurd,professions
tweet34963,1,0.0,reference,family/relationships
tweet34964,0,0.0,absurd,self-deprecating
tweet34965,0,0.0,insults,body shaming
tweet34966,0,0.0,exaggeration,body shaming
tweet34967,0,0.0,parody,social status
tweet34968,0,0.0,insults,age
tweet34969,0,0.0,parody,self-deprecating
tweet34970,0,0.0,reference,self-deprecating
tweet34971,0,0.0,irony,self-deprecating
tweet34972,0,0.0,absurd,self-deprecating
tweet34973,1,0.0,analogy,self-deprecating
tweet34974,0,0.0,reference,women
tweet34975,1,0.0,reference,social status
tweet34976,1,0.0,unmasking,self-deprecating
tweet34977,0,0.0,reference,self-deprecating
tweet34978,0,0.0,reference,professions
tweet34979,0,0.0,irony,self-deprecating
tweet34980,1,0.0,parody,self-deprecating
tweet34981,1,0.0,irony,self-deprecating
tweet34982,0,0.0,parody,self-deprecating
tweet34983,0,0.0,reference,self-deprecating
tweet34984,0,0.0,wordplay,self-deprecating
tweet34985,0,0.0,analogy,self-deprecating
tweet34986,0,0.0,exaggeration,women
tweet34987,1,0.0,irony,body shaming
tweet34988,0,0.0,absurd,professions
tweet34989,1,0.0,wordplay,body shaming
tweet34990,0,0.0,reference,technology
tweet34991,0,0.0,absurd,self-deprecating
tweet34992,0,0.0,reference,self-deprecating
tweet34993,0,0.0,exaggeration,self-deprecating
tweet34994,1,0.0,misunderstanding,body shaming
tweet34995,0,0.0,absurd,self-deprecating
tweet34996,0,0.0,reference,professions
tweet34997,0,0.0,parody,self-deprecating
tweet34998,1,0.0,irony,age
tweet34999,0,0.0,stereotype,professions
tweet35000,1,0.0,stereotype,women
tweet35001,0,0.0,wordplay,lgbt
tweet35002,0,0.0,wordplay,self-deprecating
tweet35003,1,0.0,reference,professions
tweet35004,1,0.0,stereotype,age
tweet35005,0,0.0,reference,professions
tweet35006,0,0.0,reference,self-deprecating
tweet35007,0,0.0,parody,self-deprecating
tweet35008,1,0.0,unmasking,self-deprecating
tweet35009,0,0.0,absurd,self-deprecating
tweet35010,1,0.0,wordplay,religion
tweet35011,1,0.0,wordplay,body shaming
tweet35012,1,0.0,embarrassment,professions
tweet35013,0,0.0,wordplay,self-deprecating
tweet35014,1,0.0,insults,body shaming
tweet35015,0,0.0,parody,self-deprecating
tweet35016,0,0.0,absurd,self-deprecating
tweet35017,0,0.0,absurd,professions
tweet35018,1,0.0,analogy,professions
tweet35019,0,0.0,reference,self-deprecating
tweet35020,1,0.0,absurd,professions
tweet35021,0,0.0,parody,self-deprecating
tweet35022,1,0.0,reference,social status
tweet35023,0,0.0,analogy,professions
tweet35024,1,0.0,unmasking,family/relationships
tweet35025,0,0.0,reference,body shaming
tweet35026,1,0.0,analogy,professions
tweet35027,0,0.0,absurd,professions
tweet35028,1,0.0,misunderstanding,health
tweet35029,0,0.0,reference,self-deprecating
tweet35030,1,0.0,reference,ethnicity/origin
tweet35031,1,0.0,wordplay,professions
tweet35032,0,0.0,absurd,substance use
tweet35033,0,0.0,absurd,professions
tweet35034,0,0.0,parody,self-deprecating
tweet35035,0,0.0,unmasking,self-deprecating
tweet35036,1,0.0,exaggeration,self-deprecating
tweet35037,1,0.0,absurd,professions
tweet35038,0,0.0,absurd,self-deprecating
tweet35039,0,0.0,absurd,self-deprecating
tweet35040,0,0.0,reference,self-deprecating
tweet35041,0,0.0,reference,lgbt
tweet35042,1,0.0,embarrassment,body shaming
tweet35043,0,0.0,stereotype,family/relationships
tweet35044,0,0.0,reference,professions
tweet35045,0,0.0,wordplay,body shaming
tweet35046,1,0.0,unmasking,body shaming
tweet35047,0,0.0,reference,self-deprecating
tweet35048,0,0.0,analogy,self-deprecating
tweet35049,1,0.0,absurd,professions
tweet35050,0,0.0,absurd,self-deprecating
tweet35051,0,0.0,reference,self-deprecating
tweet35052,0,0.0,absurd,self-deprecating
tweet35053,0,0.0,absurd,professions
tweet35054,1,0.0,absurd,professions
tweet35055,0,0.0,reference,self-deprecating
tweet35056,1,0.0,insults,technology
tweet35057,1,0.0,unmasking,professions
tweet35058,0,0.0,absurd,self-deprecating
tweet35059,0,0.0,reference,self-deprecating
tweet35060,0,0.0,reference,technology
tweet35061,0,0.0,parody,self-deprecating
tweet35062,0,0.0,parody,professions
tweet35063,0,0.0,exaggeration,self-deprecating
tweet35064,0,0.0,reference,family/relationships
tweet35065,0,0.0,reference,professions
tweet35066,0,0.0,reference,self-deprecating
tweet35067,0,0.0,parody,self-deprecating
tweet35068,0,0.0,reference,age
tweet35069,1,0.0,reference,substance use
tweet35070,0,0.0,reference,self-deprecating
tweet35071,1,0.0,parody,professions
tweet35072,0,0.0,reference,professions
tweet35073,1,0.0,unmasking,body shaming
tweet35074,0,0.0,absurd,self-deprecating
tweet35075,0,0.0,wordplay,self-deprecating
tweet35076,0,0.0,reference,professions
tweet35077,0,0.0,reference,professions
tweet35078,0,0.0,parody,self-deprecating
tweet35079,1,0.0,reference,self-deprecating
tweet35080,0,0.0,reference,self-deprecating
tweet35081,0,0.0,reference,body shaming
tweet35082,0,0.0,absurd,substance use
tweet35083,1,0.0,irony,self-deprecating
tweet35084,0,0.0,exaggeration,social status
tweet35085,0,0.0,exaggeration,self-deprecating
tweet35086,0,0.0,reference,self-deprecating
tweet35087,0,0.0,irony,body shaming
tweet35088,0,0.0,analogy,women
tweet35089,0,0.0,wordplay,age
tweet35090,0,0.0,absurd,self-deprecating
tweet35091,1,0.0,embarrassment,body shaming
tweet35092,0,0.0,reference,professions
tweet35093,1,0.0,irony,body shaming
tweet35094,0,0.0,reference,self-deprecating
tweet35095,0,0.0,irony,self-deprecating
tweet35096,1,0.0,exaggeration,self-deprecating
tweet35097,1,0.0,wordplay,professions
tweet35098,1,0.0,irony,women
tweet35099,0,0.0,reference,self-deprecating
tweet35100,0,0.0,reference,self-deprecating
tweet35101,1,0.0,absurd,professions
tweet35102,0,0.0,irony,professions
tweet35103,0,0.0,absurd,substance use
tweet35104,0,0.0,embarrassment,women
tweet35105,1,0.0,reference,self-deprecating
tweet35106,1,0.0,absurd,self-deprecating
tweet35107,0,0.0,wordplay,professions
tweet35108,0,0.0,absurd,substance use
tweet35109,1,0.0,wordplay,body shaming
tweet35110,0,0.0,irony,self-deprecating
tweet35111,1,0.0,reference,self-deprecating
tweet35112,0,0.0,exaggeration,self-deprecating
tweet35113,0,0.0,absurd,self-deprecating
tweet35114,1,0.0,unmasking,lgbt
tweet35115,0,0.0,parody,self-deprecating
tweet35116,0,0.0,reference,age
tweet35117,0,0.0,parody,men
tweet35118,1,0.0,reference,professions
tweet35119,0,0.0,reference,self-deprecating
tweet35120,0,0.0,irony,self-deprecating
tweet35121,0,0.0,absurd,substance use
tweet35122,1,0.0,misunderstanding,family/relationships
tweet35123,1,0.0,irony,professions
tweet35124,0,0.0,reference,self-deprecating
tweet35125,0,0.0,reference,self-deprecating
tweet35126,1,0.0,wordplay,body shaming
tweet35127,0,0.0,parody,self-deprecating
tweet35128,0,0.0,absurd,substance use
tweet35129,1,0.0,absurd,age
tweet35130,0,0.0,stereotype,family/relationships
tweet35131,0,0.0,parody,professions
tweet35132,0,0.0,reference,age
tweet35133,0,0.0,absurd,substance use
tweet35134,0,0.0,reference,self-deprecating
tweet35135,0,0.0,wordplay,self-deprecating
tweet35136,1,0.0,wordplay,self-deprecating
tweet35137,1,0.0,reference,body shaming
tweet35138,1,0.0,unmasking,age
tweet35139,0,0.0,reference,self-deprecating
tweet35140,0,0.0,absurd,self-deprecating
tweet35141,0,0.0,absurd,lgbt
tweet35142,1,0.0,absurd,substance use
tweet35143,0,0.0,parody,women
tweet35144,1,0.0,unmasking,professions
tweet35145,1,0.0,unmasking,substance use
tweet35146,0,0.0,parody,professions
tweet35147,1,0.0,absurd,professions
tweet35148,1,0.0,irony,professions
tweet35149,0,0.0,reference,self-deprecating
tweet35150,0,0.0,absurd,health
tweet35151,1,0.0,exaggeration,age
tweet35152,0,0.0,reference,self-deprecating
tweet35153,0,0.0,wordplay,lgbt
tweet35154,0,0.0,parody,self-deprecating
tweet35155,0,0.0,absurd,self-deprecating
tweet35156,1,0.0,misunderstanding,age
tweet35157,1,0.0,irony,women
tweet35158,0,0.0,parody,self-deprecating
tweet35159,1,0.0,stereotype,body shaming
tweet35160,0,0.0,absurd,self-deprecating
tweet35161,1,0.0,absurd,substance use
tweet35162,0,0.0,absurd,substance use
tweet35163,1,0.0,wordplay,professions
tweet35164,1,0.0,absurd,professions
tweet35165,1,0.0,parody,body shaming
tweet35166,0,0.0,irony,substance use
tweet35167,0,0.0,unmasking,professions
tweet35168,1,0.0,misunderstanding,body shaming
tweet35169,1,0.0,parody,professions
tweet35170,0,0.0,reference,self-deprecating
tweet35171,0,0.0,irony,self-deprecating
tweet35172,1,0.0,stereotype,self-deprecating
tweet35173,0,0.0,parody,self-deprecating
tweet35174,0,0.0,reference,self-deprecating
tweet35175,1,0.0,insults,body shaming
tweet35176,1,0.0,irony,family/relationships
tweet35177,1,0.0,unmasking,family/relationships
tweet35178,1,0.0,misunderstanding,family/relationships
tweet35179,1,0.0,wordplay,technology
tweet35180,1,0.0,absurd,substance use
tweet35181,1,0.0,wordplay,lgbt
tweet35182,0,0.0,absurd,self-deprecating
tweet35183,0,0.0,absurd,substance use
tweet35184,1,0.0,irony,professions
tweet35185,1,0.0,unmasking,age
tweet35186,1,0.0,stereotype,body shaming
tweet35187,1,0.0,embarrassment,women
tweet35188,0,0.0,absurd,self-deprecating
tweet35189,0,0.0,absurd,professions
tweet35190,0,0.0,reference,self-deprecating
tweet35191,1,0.0,irony,substance use
tweet35192,0,0.0,parody,self-deprecating
tweet35193,1,0.0,irony,body shaming
tweet35194,1,0.0,analogy,self-deprecating
tweet35195,0,0.0,wordplay,professions
tweet35196,0,0.0,absurd,professions
tweet35197,0,0.0,absurd,self-deprecating
tweet35198,1,0.0,embarrassment,body shaming
tweet35199,0,0.0,absurd,self-deprecating
tweet35200,0,0.0,unmasking,self-deprecating
tweet35201,1,0.0,absurd,body shaming
tweet35202,0,0.0,parody,self-deprecating
tweet35203,0,0.0,absurd,health
tweet35204,1,0.0,wordplay,religion
tweet35205,1,0.0,absurd,self-deprecating
tweet35206,0,0.0,reference,self-deprecating
tweet35207,1,0.0,absurd,professions
tweet35208,0,0.0,absurd,self-deprecating
tweet35209,1,0.0,wordplay,professions
tweet35210,0,0.0,absurd,substance use
tweet35211,1,0.0,stereotype,body shaming
tweet35212,0,0.0,absurd,self-deprecating
tweet35213,1,0.0,unmasking,family/relationships
tweet35214,0,0.0,misunderstanding,self-deprecating
tweet35215,1,0.0,absurd,body shaming
tweet35216,1,0.0,reference,self-deprecating
tweet35217,0,0.0,parody,self-deprecating
tweet35218,0,0.0,wordplay,self-deprecating
tweet35219,0,0.0,parody,self-deprecating
tweet35220,1,0.0,irony,body shaming
tweet35221,0,0.0,reference,self-deprecating
tweet35222,1,0.0,wordplay,professions
tweet35223,1,0.0,reference,self-deprecating
tweet35224,1,0.0,irony,family/relationships
tweet35225,1,0.0,irony,women
tweet35226,0,0.0,absurd,self-deprecating
tweet35227,0,0.0,wordplay,health
tweet35228,0,0.0,reference,self-deprecating
tweet35229,1,0.0,analogy,self-deprecating
tweet35230,0,0.0,reference,self-deprecating
tweet35231,0,0.0,absurd,self-deprecating
tweet35232,0,0.0,absurd,professions
tweet35233,1,0.0,irony,body shaming
tweet35234,0,0.0,reference,self-deprecating
tweet35235,0,0.0,absurd,professions
tweet35236,0,0.0,exaggeration,self-deprecating
tweet35237,1,0.0,misunderstanding,body shaming
tweet35238,0,0.0,wordplay,self-deprecating
tweet35239,1,0.0,irony,professions
tweet35240,1,0.0,absurd,self-deprecating
tweet35241,1,0.0,wordplay,professions
tweet35242,0,0.0,reference,age
tweet35243,1,0.0,misunderstanding,family/relationships
tweet35244,0,0.0,absurd,professions
tweet35245,1,0.0,irony,professions
tweet35246,1,0.0,absurd,professions
tweet35247,1,0.0,absurd,family/relationships
tweet35248,1,0.0,stereotype,women
tweet35249,1,0.0,unmasking,body shaming
tweet35250,1,0.0,wordplay,professions
tweet35251,1,0.0,reference,self-deprecating
tweet35252,0,0.0,parody,self-deprecating
tweet35253,0,0.0,reference,professions
tweet35254,0,0.0,absurd,self-deprecating
tweet35255,0,0.0,absurd,self-deprecating
tweet35256,1,0.0,parody,body shaming
tweet35257,0,0.0,absurd,professions
tweet35258,1,0.0,unmasking,lgbt
tweet35259,1,0.0,parody,professions
tweet35260,0,0.0,parody,body shaming
tweet35261,0,0.0,misunderstanding,self-deprecating
tweet35262,0,0.0,reference,self-deprecating
tweet35263,0,0.0,reference,self-deprecating
tweet35264,1,0.0,misunderstanding,women
tweet35265,1,0.0,misunderstanding,self-deprecating
tweet35266,0,0.0,reference,self-deprecating
tweet35267,1,0.0,absurd,self-deprecating
tweet35268,1,0.0,wordplay,professions
tweet35269,0,0.0,wordplay,lgbt
tweet35270,0,0.0,reference,self-deprecating
tweet35271,0,0.0,parody,self-deprecating
tweet35272,0,0.0,absurd,professions
tweet35273,1,0.0,parody,professions
tweet35274,0,0.0,reference,self-deprecating
tweet35275,0,0.0,reference,self-deprecating
tweet35276,0,0.0,reference,self-deprecating
tweet35277,1,0.0,irony,professions
tweet35278,1,0.0,misunderstanding,body shaming
tweet35279,0,0.0,reference,self-deprecating
tweet35280,0,0.0,wordplay,lgbt
tweet35281,1,0.0,wordplay,body shaming
tweet35282,0,0.0,reference,body shaming
tweet35283,1,0.0,absurd,substance use
tweet35284,1,0.0,reference,professions
tweet35285,1,0.0,exaggeration,women
tweet35286,1,0.0,irony,self-deprecating
tweet35287,0,0.0,reference,professions
tweet35288,1,0.0,analogy,men
tweet35289,1,0.0,insults,body shaming
tweet35290,1,0.0,wordplay,professions
tweet35291,0,0.0,absurd,self-deprecating
tweet35292,1,0.0,unmasking,family/relationships
tweet35293,0,0.0,absurd,health
tweet35294,1,0.0,wordplay,professions
tweet35295,0,0.0,parody,self-deprecating
tweet35296,1,0.0,parody,family/relationships
tweet35297,0,0.0,reference,self-deprecating
tweet35298,1,0.0,misunderstanding,body shaming
tweet35299,0,0.0,irony,family/relationships
tweet35300,0,0.0,analogy,women
tweet35301,0,0.0,parody,self-deprecating
tweet35302,0,0.0,parody,technology
tweet35303,1,0.0,reference,self-deprecating
tweet35304,1,0.0,stereotype,women
tweet35305,0,0.0,exaggeration,men
tweet35306,0,0.0,reference,self-deprecating
tweet35307,0,0.0,reference,self-deprecating
tweet35308,0,0.0,parody,self-deprecating
tweet35309,0,0.0,reference,professions
tweet35310,1,0.0,exaggeration,technology
tweet35311,0,0.0,exaggeration,self-deprecating
tweet35312,1,0.0,reference,technology
tweet35313,1,0.0,absurd,self-deprecating
tweet35314,0,0.0,absurd,self-deprecating
tweet35315,0,0.0,absurd,self-deprecating
tweet35316,0,0.0,irony,professions
tweet35317,1,0.0,stereotype,women
tweet35318,0,0.0,irony,substance use
tweet35319,0,0.0,analogy,self-deprecating
tweet35320,1,0.0,absurd,age
tweet35321,1,0.0,absurd,age
tweet35322,1,0.0,absurd,age
tweet35323,1,0.0,reference,professions
tweet35324,0,0.0,reference,lgbt
tweet35325,0,0.0,reference,self-deprecating
tweet35326,1,0.0,stereotype,women
tweet35327,0,0.0,reference,professions
tweet35328,1,0.0,unmasking,professions
tweet35329,0,0.0,exaggeration,family/relationships
tweet35330,1,0.0,irony,body shaming
tweet35331,0,0.0,reference,self-deprecating
tweet35332,1,0.0,irony,self-deprecating
tweet35333,1,0.0,parody,body shaming
tweet35334,0,0.0,absurd,self-deprecating
tweet35335,0,0.0,absurd,self-deprecating
tweet35336,0,0.0,absurd,self-deprecating
tweet35337,0,0.0,absurd,self-deprecating
tweet35338,0,0.0,absurd,professions
tweet35339,0,0.0,reference,self-deprecating
tweet35340,0,0.0,absurd,self-deprecating
tweet35341,1,0.0,exaggeration,body shaming
tweet35342,1,0.0,wordplay,body shaming
tweet35343,0,0.0,reference,self-deprecating
tweet35344,0,0.0,absurd,self-deprecating
tweet35345,0,0.0,irony,body shaming
tweet35346,0,0.0,absurd,professions
tweet35347,0,0.0,parody,self-deprecating
tweet35348,0,0.0,exaggeration,technology
tweet35349,0,0.0,absurd,self-deprecating
tweet35350,0,0.0,stereotype,self-deprecating
tweet35351,0,0.0,wordplay,self-deprecating
tweet35352,1,0.0,embarrassment,body shaming
tweet35353,1,0.0,irony,self-deprecating
tweet35354,0,0.0,exaggeration,self-deprecating
tweet35355,0,0.0,parody,self-deprecating
tweet35356,0,0.0,reference,self-deprecating
tweet35357,1,0.0,insults,professions
tweet35358,0,0.0,exaggeration,self-deprecating
tweet35359,0,0.0,absurd,professions
tweet35360,0,0.0,parody,professions
tweet35361,0,0.0,reference,professions
tweet35362,1,0.0,embarrassment,men
tweet35363,1,0.0,stereotype,professions
tweet35364,1,0.0,wordplay,age
tweet35365,0,0.0,exaggeration,technology
tweet35366,0,0.0,parody,age
tweet35367,0,0.0,exaggeration,self-deprecating
tweet35368,1,0.0,stereotype,body shaming
tweet35369,0,0.0,exaggeration,body shaming
tweet35370,1,0.0,misunderstanding,body shaming
tweet35371,0,0.0,absurd,self-deprecating
tweet35372,0,0.0,absurd,substance use
tweet35373,1,0.0,wordplay,technology
tweet35374,0,0.0,absurd,self-deprecating
tweet35375,1,0.0,irony,age
tweet35376,0,0.0,absurd,self-deprecating
tweet35377,1,0.0,absurd,professions
tweet35378,0,0.0,reference,self-deprecating
tweet35379,1,0.0,wordplay,professions
tweet35380,1,0.0,parody,self-deprecating
tweet35381,0,0.0,parody,lgbt
tweet35382,1,0.0,unmasking,professions
tweet35383,0,0.0,absurd,age
tweet35384,0,0.0,unmasking,professions
tweet35385,0,0.0,absurd,self-deprecating
tweet35386,1,0.0,misunderstanding,ethnicity/origin
tweet35387,0,0.0,absurd,self-deprecating
tweet35388,0,0.0,reference,professions
tweet35389,0,0.0,absurd,health
tweet35390,1,0.0,absurd,self-deprecating
tweet35391,0,0.0,reference,professions
tweet35392,1,0.0,reference,professions
tweet35393,0,0.0,reference,self-deprecating
